,Unnamed: 0,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,not.fully.paid
7938,7938,0.1407,136.0,10.73639668,13.51,642,1708.958333,4033,53.1,Did Not Pay
7939,7939,0.0964,192.6,11.60823564,15.49,707,5280.0,33985,85.0,Did Not Pay
7940,7940,0.1249,16.73,9.798127037,19.2,657,5130.0,9231,44.0,Did Not Pay
7941,7941,0.1565,293.87,10.49127422,21.5,642,1830.0,3896,34.2,Fully Paid
7942,7942,0.128,67.2,9.903487553,2.58,652,1830.0,1123,23.1,Fully Paid
7943,7943,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,Fully Paid
7944,7944,0.1407,239.49,10.6974208,14.92,652,3720.0,0,0.0,Did Not Pay
7945,7945,0.0964,385.19,10.37349118,1.99,707,2310.0,6306,36.7,Fully Paid
7946,7946,0.147,621.34,11.69524702,26.25,697,5909.0,130799,89.4,Did Not Pay
7947,7947,0.1407,29.08,10.23995979,21.26,642,2339.0,14479,78.3,Did Not Pay
7948,7948,0.1091,326.97,11.22524339,8.0,677,2189.958333,1170,49.1,Fully Paid
7949,7949,0.1375,272.46,9.903487553,13.2,652,1110.0,6014,72.5,Did Not Pay
7950,7950,0.128,161.27,11.04292184,12.61,652,2609.0,9212,56.9,Did Not Pay
7951,7951,0.1312,202.52,11.00209984,1.02,652,539.0,1328,41.5,Did Not Pay
7952,7952,0.147,324.48,11.17043516,21.58,657,2984.0,1992,18.3,Did Not Pay
7953,7953,0.1407,855.3,12.04355372,20.2,687,5774.0,216959,45.4,Did Not Pay
7954,7954,0.1375,170.29,9.680344001,9.45,642,841.0,4467,93.1,Did Not Pay
7955,7955,0.0933,319.54,11.2515607,16.29,717,3480.0,2,0.1,Did Not Pay
7956,7956,0.1407,51.32,9.341368634,22.95,642,329.9583333,1201,75.1,Fully Paid
7957,7957,0.1786,88.41,10.91508846,9.62,612,1230.0,1190,119.0,Did Not Pay
7958,7958,0.1375,81.74,10.99373159,18.51,647,7110.0,21899,69.1,Did Not Pay
7959,7959,0.128,167.99,11.51292546,9.98,652,2519.958333,40238,63.2,Did Not Pay
7960,7960,0.1343,169.51,11.49272276,12.53,647,2849.958333,9568,97.1,Did Not Pay
7961,7961,0.1375,170.29,10.20507253,1.6,642,450.0416667,1202,92.5,Did Not Pay
7962,7962,0.128,167.99,9.903487553,19.02,662,959.0,0,0.0,Did Not Pay
7963,7963,0.1628,882.39,11.69524702,19.02,667,6390.041667,121719,60.0,Fully Paid
7964,7964,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,Fully Paid
7965,7965,0.1596,489.29,11.08214255,21.93,657,6030.041667,254,36.3,Fully Paid
7966,7966,0.1343,508.53,10.91508846,19.44,672,4860.041667,15973,31.6,Fully Paid
7967,7967,0.1343,162.73,11.12726298,12.11,647,5489.0,8174,76.7,Did Not Pay
7968,7968,0.1091,326.97,10.66895539,4.19,682,630.0,58,7.2,Fully Paid
7969,7969,0.0996,386.99,10.71441777,2.48,707,2981.041667,1458,11.0,Did Not Pay
7970,7970,0.1438,206.18,9.969275293,18.93,642,570.0416667,1400,16.9,Did Not Pay
7971,7971,0.1438,227.66,10.71441777,18.32,647,1140.041667,6367,80.6,Did Not Pay
7972,7972,0.1533,487.59,11.23848862,9.49,652,2789.0,16075,80.4,Fully Paid
7973,7973,0.1501,336.31,11.03488966,17.03,642,9390.0,15780,20.2,Did Not Pay
7974,7974,0.128,201.59,9.392661929,3.0,657,479.0416667,884,55.2,Did Not Pay
7975,7975,0.1501,520.06,10.50506754,4.64,657,7589.0,4727,89.2,Did Not Pay
7976,7976,0.1217,233.07,10.66895539,11.58,662,6221.0,2778,99.2,Did Not Pay
7977,7977,0.1154,19.8,8.517193191,4.8,662,750.0416667,228,19.0,Did Not Pay
7978,7978,0.1659,35.45,9.560997244,27.55,647,2819.0,7400,77.1,Fully Paid
7979,7979,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,Fully Paid
7980,7980,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,Fully Paid
7981,7981,0.0996,257.99,9.903487553,1.5,697,479.0416667,358,6.0,Did Not Pay
7982,7982,0.1438,137.45,9.61580548,16.32,647,1049.0,4364,101.5,Fully Paid
7983,7983,0.1722,357.63,12.07254125,26.13,657,4949.041667,69407,78.6,Did Not Pay
7984,7984,0.128,161.27,10.02127059,10.29,652,3180.0,5070,72.4,Did Not Pay
7985,7985,0.1375,286.08,10.4341158,14.29,652,990.0,4206,75.1,Did Not Pay
7986,7986,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,Fully Paid
7987,7987,0.1312,843.8,12.4292162,25.03,762,8460.041667,401941,20.7,Fully Paid
7988,7988,0.087,177.3,9.071078305,17.52,727,4351.0,9419,26.5,Did Not Pay
7989,7989,0.1438,412.35,11.51292546,11.4,647,7350.041667,37367,66.5,Did Not Pay
7990,7990,0.1059,624.87,10.49127422,0.33,712,300.0,89,1.6,Fully Paid
7991,7991,0.0996,51.6,9.798127037,10.33,682,2910.0,6646,100.7,Fully Paid
7992,7992,0.1059,130.18,11.05089001,17.89,682,5279.041667,21154,96.2,Did Not Pay
7993,7993,0.0838,189.08,10.81977828,4.51,727,600.0,669,7.0,Did Not Pay
7994,7994,0.1059,650.9,11.53272809,2.55,707,1590.041667,8702,51.7,Did Not Pay
7995,7995,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,Did Not Pay
7996,7996,0.1059,325.45,10.83958091,0.54,687,397.0416667,704,44.0,Did Not Pay
7997,7997,0.1438,294.66,10.91508846,12.87,642,3242.0,4776,27.9,Did Not Pay
7998,7998,0.1375,340.57,11.74878779,1.95,657,5100.0,6298,86.3,Did Not Pay
7999,7999,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,Fully Paid
8000,8000,0.1375,170.29,10.46310334,1.37,642,212.0416667,1545,61.8,Did Not Pay
8001,8001,0.1249,50.18,9.655026193,14.23,652,1230.041667,6312,60.7,Did Not Pay
8002,8002,0.1186,232.04,11.1844214,9.18,667,4110.041667,0,0.0,Did Not Pay
8003,8003,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,Fully Paid
8004,8004,0.1217,59.94,10.6454249,1.71,657,3150.041667,0,0.0,Fully Paid
8005,8005,0.1059,162.73,11.1519556,13.31,687,7950.0,5521,55.8,Fully Paid
8006,8006,0.1659,531.74,10.61643736,20.53,652,2880.0,1728,57.6,Did Not Pay
8007,8007,0.0964,770.37,11.09741002,0.0,742,1620.041667,0,0.0,Did Not Pay
8008,8008,0.128,503.97,11.00209984,22.44,687,4859.041667,23,1.3,Fully Paid
8009,8009,0.1059,325.45,10.1266311,10.22,687,2729.041667,6552,95.0,Did Not Pay
8010,8010,0.1343,142.39,10.30895266,13.16,647,3660.0,2153,86.1,Did Not Pay
8011,8011,0.087,158.31,10.20359214,0.93,717,300.0,157,5.4,Did Not Pay
8012,8012,0.1249,80.28,10.63055295,20.56,662,2070.0,18749,83.0,Fully Paid
8013,8013,0.1438,359.95,10.82774645,6.69,647,12150.04167,10155,35.0,Did Not Pay
8014,8014,0.1501,866.76,12.1281111,24.59,697,6510.0,245886,84.5,Fully Paid
8015,8015,0.1565,349.85,11.1844214,28.4,692,4470.041667,60134,53.0,Fully Paid
8016,8016,0.1312,438.78,11.65442503,10.33,662,660.0,0,0.0,Did Not Pay
8017,8017,0.147,138.08,10.22557105,22.61,642,1320.041667,3395,97.0,Did Not Pay
8018,8018,0.1028,155.52,10.30895266,8.96,682,719.0,6893,15.4,Did Not Pay
8019,8019,0.0743,93.23,9.574983486,0.0,757,300.0,0,0.0,Fully Paid
8020,8020,0.1091,163.49,12.48370438,8.3,677,7080.041667,2053,2.6,Fully Paid
8021,8021,0.1059,781.08,12.01370075,18.76,732,8310.0,81617,32.7,Did Not Pay
8022,8022,0.128,302.38,9.929788627,26.88,742,3960.0,17741,68.2,Did Not Pay
8023,8023,0.1628,352.96,10.1266311,5.09,652,3659.0,14594,97.9,Fully Paid
8024,8024,0.147,276.15,10.83565163,19.13,647,240.0416667,289,28.9,Fully Paid
8025,8025,0.1722,286.1,10.49127422,23.47,657,4757.0,10130,45.6,Did Not Pay
8026,8026,0.1375,102.17,10.59663473,16.71,642,1799.0,9135,76.8,Did Not Pay
8027,8027,0.1407,400.28,10.55205569,11.26,652,990.0,8963,99.6,Did Not Pay
8028,8028,0.1596,505.98,11.26446411,13.78,652,3990.0,9942,87.2,Did Not Pay
8029,8029,0.1186,33.15,10.6454249,3.42,657,3180.0,0,0.0,Fully Paid
8030,8030,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,Fully Paid
8031,8031,0.1091,408.71,10.49127422,12.27,692,1770.0,12415,53.3,Fully Paid
8032,8032,0.1533,313.45,10.59663473,21.9,652,6180.0,13025,28.4,Did Not Pay
8033,8033,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,Fully Paid
8034,8034,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,Fully Paid
8035,8035,0.1249,485.01,10.59663473,0.45,667,810.0416667,336,33.6,Did Not Pay
8036,8036,0.1438,675.23,11.31447453,21.03,672,5160.041667,52316,83.7,Did Not Pay
8037,8037,0.1217,99.89,10.21200113,14.85,662,2820.0,0,0.0,Did Not Pay
8038,8038,0.0901,318.05,10.08580911,5.0,722,2009.041667,4698,27.6,Did Not Pay
8039,8039,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,Fully Paid
8040,8040,0.1533,383.1,10.30895266,18.52,647,1110.0,4021,72.3,Fully Paid
8041,8041,0.1343,339.02,11.40529571,4.78,657,3720.041667,7455,93.2,Did Not Pay
8042,8042,0.1059,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,Did Not Pay
8043,8043,0.1438,97.08,10.59663473,28.68,692,4709.0,21290,78.0,Did Not Pay
8044,8044,0.1407,20.53,10.34817337,20.54,642,2369.041667,14670,79.3,Did Not Pay
8045,8045,0.0996,806.22,11.36210258,0.0,727,3150.041667,0,0.0,Did Not Pay
8046,8046,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,Fully Paid
8047,8047,0.1186,198.89,10.51867319,4.54,667,930.0416667,6232,60.5,Did Not Pay
8048,8048,0.1122,328.43,10.6454249,0.94,697,390.0,179,17.9,Fully Paid
8049,8049,0.0996,25.8,8.699514748,0.0,682,480.0416667,0,0.0,Did Not Pay
8050,8050,0.1565,524.77,11.1844214,8.73,652,4229.041667,3193,59.1,Fully Paid
8051,8051,0.128,100.8,10.77895629,5.2,647,1200.041667,11587,67.0,Did Not Pay
8052,8052,0.1786,72.17,10.70099475,28.73,647,4709.0,6076,79.9,Did Not Pay
8053,8053,0.128,503.97,12.52815614,17.87,672,6989.041667,275925,84.8,Did Not Pay
8054,8054,0.1312,337.52,12.52815614,20.06,672,6989.041667,275925,84.8,Did Not Pay
8055,8055,0.1028,518.39,11.28978191,0.62,712,630.0,1539,10.3,Did Not Pay
8056,8056,0.1059,78.11,10.03240833,5.7,672,3150.041667,3613,103.2,Did Not Pay
8057,8057,0.128,100.8,11.22524339,3.42,647,3330.0,296,74.0,Did Not Pay
8058,8058,0.1091,326.97,10.26813067,2.46,682,2609.041667,1999,99.9,Did Not Pay
8059,8059,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,Fully Paid
8060,8060,0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,Did Not Pay
8061,8061,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,Fully Paid
8062,8062,0.1438,46.39,11.00209984,21.34,642,5880.0,25254,53.1,Did Not Pay
8063,8063,0.1122,591.18,12.27373129,11.61,692,1470.0,921,14.6,Did Not Pay
8064,8064,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,Did Not Pay
8065,8065,0.1154,49.5,8.987196821,11.1,662,1049.0,0,0.0,Did Not Pay
8066,8066,0.0996,515.98,11.28978191,16.29,717,2640.041667,28095,32.8,Did Not Pay
8067,8067,0.0933,31.96,9.878169745,0.92,692,360.0,362,25.9,Did Not Pay
8068,8068,0.1312,270.02,10.18111929,11.32,657,1410.0,3919,37.7,Did Not Pay
8069,8069,0.1059,390.54,12.27373129,11.78,692,1470.0,921,14.6,Did Not Pay
8070,8070,0.1786,902.06,12.76568843,17.64,657,4230.041667,44827,80.4,Fully Paid
8071,8071,0.1438,515.44,10.49127422,26.53,697,2310.041667,13764,75.2,Did Not Pay
8072,8072,0.147,276.15,10.87426647,18.52,647,3699.0,20383,67.9,Did Not Pay
8073,8073,0.1375,495.52,11.33857208,19.1,662,6660.041667,26710,102.7,Did Not Pay
8074,8074,0.1754,748.08,11.14186178,14.71,652,5099.0,4668,55.6,Fully Paid
8075,8075,0.1343,27.13,10.16585182,0.0,637,540.0416667,0,0.0,Fully Paid
8076,8076,0.1501,277.37,10.91508846,28.43,697,4079.041667,38057,96.8,Did Not Pay
8077,8077,0.1659,106.35,9.392661929,17.1,632,1199.041667,7587,97.3,Fully Paid
8078,8078,0.1122,472.94,11.40756495,15.0,687,1950.041667,11220,72.4,Did Not Pay
8079,8079,0.1565,349.85,10.18111929,29.41,692,3450.041667,10565,56.8,Did Not Pay
8080,8080,0.1312,202.52,11.55214618,6.95,652,3510.041667,1189,79.3,Did Not Pay
8081,8081,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,Fully Paid
8082,8082,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,Fully Paid
8083,8083,0.1407,342.12,10.7381343,25.91,697,3839.041667,14554,52.0,Did Not Pay
8084,8084,0.1628,564.73,10.91871823,7.96,652,3929.0,13614,70.9,Did Not Pay
8085,8085,0.1249,83.63,11.46163217,16.19,657,5070.0,16027,64.6,Did Not Pay
8086,8086,0.0996,54.02,8.881836305,17.33,687,540.0416667,2469,29.7,Fully Paid
8087,8087,0.1312,810.05,11.00209984,25.08,757,9182.041667,53461,50.8,Did Not Pay
8088,8088,0.0901,254.44,10.77895629,8.3,717,870.0416667,0,0.0,Did Not Pay
8089,8089,0.1501,495.79,10.30895266,12.76,657,3270.0,5830,64.1,Fully Paid
8090,8090,0.0964,240.74,11.1844214,15.72,712,4950.041667,3943,43.8,Fully Paid
8091,8091,0.1691,154.9,10.37349118,27.15,652,3450.041667,2012,100.6,Did Not Pay
8092,8092,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,Fully Paid
8093,8093,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,Fully Paid
8094,8094,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,Fully Paid
8095,8095,0.1122,246.33,10.37098805,6.62,677,452.0416667,0,0.0,Did Not Pay
8096,8096,0.1722,661.61,10.54534144,9.76,642,3690.0,8731,38.1,Did Not Pay
8097,8097,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,Fully Paid
8098,8098,0.087,316.61,10.49127422,0.6,727,570.0416667,596,29.8,Did Not Pay
8099,8099,0.1741,622.13,10.81977828,16.92,647,5490.0,4693,28.8,Fully Paid
8100,8100,0.1425,274.4,10.91508846,15.53,652,8699.0,19457,51.1,Fully Paid
8101,8101,0.1709,24.99,9.942708266,28.42,662,1208.041667,1878,22.6,Did Not Pay
8102,8102,0.1362,81.59,10.77058804,15.53,647,1470.0,1233,35.2,Did Not Pay
8103,8103,0.0838,315.12,10.5865844,5.67,737,2925.0,4545,18.9,Did Not Pay
8104,8104,0.0983,160.94,10.71441777,0.67,702,2977.0,339,11.7,Did Not Pay
8105,8105,0.1078,163.18,10.18111929,13.55,687,4109.041667,40091,33.2,Did Not Pay
8106,8106,0.1109,688.41,12.30138283,21.28,747,8730.0,270800,25.3,Did Not Pay
8107,8107,0.1141,55.17,9.743788174,21.75,687,360.0,5898,42.1,Did Not Pay
8108,8108,0.152,443.24,10.41774727,17.08,657,5280.041667,12951,83.0,Did Not Pay
8109,8109,0.1583,286.73,10.51867319,22.25,647,4440.0,276,92.0,Did Not Pay
8110,8110,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0.0,Fully Paid
8111,8111,0.1172,35.57,8.9226583,19.2,672,1200.041667,5168,84.1,Did Not Pay
8112,8112,0.1362,56.09,11.12726298,5.61,682,1470.0,2324,14.0,Fully Paid
8113,8113,0.1204,232.64,11.05089001,14.55,672,4290.0,7180,34.4,Fully Paid
8114,8114,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21.0,Fully Paid
8115,8115,0.1393,187.8,10.4341158,19.34,657,2789.041667,3266,46.0,Did Not Pay
8116,8116,0.1362,163.17,11.00209984,21.03,662,6600.0,16140,81.8,Did Not Pay
8117,8117,0.1109,65.57,10.59663473,9.98,672,390.0,0,0.0,Did Not Pay
8118,8118,0.133,169.2,10.34174248,16.88,657,5129.0,2229,51.8,Did Not Pay
8119,8119,0.133,406.07,11.28978191,8.64,662,991.0416667,15636,73.4,Did Not Pay
8120,8120,0.1078,326.35,10.36501788,13.01,702,3629.0,2294,22.9,Fully Paid
8121,8121,0.133,406.07,10.49127422,12.77,662,2430.041667,8480,19.1,Did Not Pay
8122,8122,0.1457,248.08,11.29476946,26.49,692,5160.0,18943,55.2,Did Not Pay
8123,8123,0.1299,16.85,10.19913779,10.0,652,1890.0,182,60.7,Did Not Pay
8124,8124,0.133,406.07,10.70324447,20.14,677,5100.0,17940,64.5,Fully Paid
8125,8125,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,Fully Paid
8126,8126,0.0983,482.82,11.09741002,9.38,732,960.0416667,664,1.6,Did Not Pay
8127,8127,0.1141,148.2,10.30895266,13.88,677,3059.041667,844,46.9,Did Not Pay
8128,8128,0.0983,193.13,9.729134165,7.07,702,780.0,0,0.0,Did Not Pay
8129,8129,0.1583,701.47,11.15625052,13.94,672,4050.0,11346,103.1,Fully Paid
8130,8130,0.1425,82.32,11.00967111,22.93,652,6090.041667,25203,93.0,Did Not Pay
8131,8131,0.1014,355.67,10.6454249,12.94,712,1470.0,45442,25.8,Fully Paid
8132,8132,0.133,81.22,10.08580911,11.35,652,2460.041667,5016,27.7,Did Not Pay
8133,8133,0.133,67.68,9.887358171,23.6,677,1560.041667,480,96.0,Did Not Pay
8134,8134,0.1141,65.87,8.411832676,4.0,667,330.0,333,37.0,Did Not Pay
8135,8135,0.1236,200.32,11.05089001,14.51,667,2880.0,12508,34.7,Fully Paid
8136,8136,0.1046,324.84,11.33857208,16.67,722,4458.0,6673,32.6,Did Not Pay
8137,8137,0.1615,450.96,10.89673933,20.2,657,3390.041667,18511,72.6,Did Not Pay
8138,8138,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,Fully Paid
8139,8139,0.1804,682.76,11.69524702,19.33,647,5160.0,5094,71.7,Fully Paid
8140,8140,0.1299,134.76,11.39611071,6.78,657,7020.041667,0,0.0,Did Not Pay
8141,8141,0.133,203.04,10.59663473,5.13,657,3179.041667,75,37.5,Fully Paid
8142,8142,0.1646,106.16,11.00209984,28.16,672,6480.041667,7846,25.8,Did Not Pay
8143,8143,0.1046,68.22,10.43998092,10.04,682,720.0,1856,26.5,Did Not Pay
8144,8144,0.1078,815.87,11.36210258,0.75,717,3181.041667,2718,19.3,Did Not Pay
8145,8145,0.1109,458.94,11.3009691,15.63,702,3629.0,42619,2.6,Did Not Pay
8146,8146,0.152,208.59,10.49127422,18.53,642,3270.0,6970,76.6,Fully Paid
8147,8147,0.0951,372.44,9.903487553,14.58,737,6900.0,20245,50.1,Fully Paid
8148,8148,0.1615,233.41,10.39476332,29.07,687,1471.0,10503,51.7,Did Not Pay
8149,8149,0.1141,98.8,9.472704636,10.43,672,959.0416667,474,11.8,Did Not Pay
8150,8150,0.1299,505.34,11.40756495,10.24,672,2250.0,4162,68.4,Fully Paid
8151,8151,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,Did Not Pay
8152,8152,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,Fully Paid
8153,8153,0.1488,207.64,10.62132735,15.75,642,2279.041667,11638,73.7,Did Not Pay
8154,8154,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,Fully Paid
8155,8155,0.1393,592.4,10.81977828,23.47,697,7440.041667,48792,80.9,Did Not Pay
8156,8156,0.133,84.6,10.12502982,0.96,652,180.0416667,177,88.5,Fully Paid
8157,8157,0.1551,418.99,11.03488966,15.38,647,1860.0,11214,70.1,Did Not Pay
8158,8158,0.1551,438.2,11.19821472,19.73,657,6210.0,26066,98.0,Fully Paid
8159,8159,0.1299,808.54,12.3883942,9.67,682,9479.0,66919,61.3,Did Not Pay
8160,8160,0.1804,202.57,10.71441777,25.84,647,1799.0,10147,89.8,Fully Paid
8161,8161,0.1046,77.97,10.20359214,19.29,697,482.0416667,1364,34.1,Did Not Pay
8162,8162,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,Fully Paid
8163,8163,0.092,191.36,11.48246626,19.6,737,12240.04167,40904,34.4,Did Not Pay
8164,8164,0.1583,526.1,11.00209984,17.28,657,5400.0,11096,92.2,Fully Paid
8165,8165,0.1236,300.48,11.8493977,16.9,672,4440.0,45428,82.3,Did Not Pay
8166,8166,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,Fully Paid
8167,8167,0.1393,102.44,9.392661929,3.9,642,390.0,1437,79.8,Fully Paid
8168,8168,0.1141,386.97,11.98292909,12.26,702,6960.0,56200,57.4,Did Not Pay
8169,8169,0.0838,75.63,9.663007082,3.82,722,602.0416667,0,0.0,Did Not Pay
8170,8170,0.1425,68.6,11.12726298,14.45,642,4710.0,29452,65.4,Did Not Pay
8171,8171,0.0743,49.72,8.160518247,5.14,752,930.0416667,506,5.9,Did Not Pay
8172,8172,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,Fully Paid
8173,8173,0.1551,230.45,11.98292909,25.11,692,5159.0,127093,76.6,Did Not Pay
8174,8174,0.152,470.18,10.77895629,26.08,687,5339.041667,32005,70.4,Did Not Pay
8175,8175,0.1615,176.16,10.93310697,24.36,652,7379.0,10402,81.9,Fully Paid
8176,8176,0.1425,171.5,10.46310334,21.5,657,4349.0,4473,106.5,Fully Paid
8177,8177,0.1204,66.47,9.83734775,0.96,662,1109.0,182,18.2,Did Not Pay
8178,8178,0.1425,343.0,10.52406404,17.55,657,2850.0,6370,87.3,Did Not Pay
8179,8179,0.1141,342.51,10.91508846,4.95,682,3365.0,1963,56.1,Did Not Pay
8180,8180,0.092,255.15,10.858999,11.08,732,6870.0,5255,46.1,Did Not Pay
8181,8181,0.1551,418.99,10.59663473,2.4,642,2490.0,4340,85.1,Did Not Pay
8182,8182,0.1836,436.0,11.12726298,26.7,657,3330.0,27163,88.2,Did Not Pay
8183,8183,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,Fully Paid
8184,8184,0.1299,175.19,10.73639668,3.89,657,180.0416667,3302,66.0,Did Not Pay
8185,8185,0.1362,84.99,10.08580911,10.65,647,11190.04167,3257,59.2,Did Not Pay
8186,8186,0.152,312.01,10.16585182,4.34,642,1380.041667,6345,77.4,Did Not Pay
8187,8187,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,Fully Paid
8188,8188,0.1488,276.86,10.9331784,5.34,642,2430.041667,1697,60.6,Did Not Pay
8189,8189,0.1393,239.01,11.15625052,23.21,677,11820.04167,59023,79.5,Did Not Pay
8190,8190,0.1488,276.86,10.4341158,16.91,647,3750.041667,13128,25.6,Did Not Pay
8191,8191,0.1204,830.84,11.56171563,3.73,702,780.0,1554,9.1,Fully Paid
8192,8192,0.092,95.68,10.59663473,0.99,707,779.0,1676,64.5,Did Not Pay
8193,8193,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,Fully Paid
8194,8194,0.1804,682.76,11.08214255,22.01,657,2399.041667,16265,76.7,Did Not Pay
8195,8195,0.1204,18.28,9.83734775,5.22,662,1109.0,182,18.2,Did Not Pay
8196,8196,0.1141,395.2,10.67821472,14.9,692,720.0,20,0.4,Fully Paid
8197,8197,0.1583,397.21,10.83958091,15.93,642,4200.041667,18382,79.6,Did Not Pay
8198,8198,0.1583,526.1,12.01370075,13.52,657,6780.041667,198023,61.3,Fully Paid
8199,8199,0.152,208.59,10.31692083,19.96,642,1980.041667,6083,23.9,Fully Paid
8200,8200,0.1804,532.64,11.31447453,20.96,657,6360.041667,24391,98.4,Did Not Pay
8201,8201,0.1141,230.54,10.42228135,17.04,682,2310.041667,7291,98.5,Did Not Pay
8202,8202,0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,Fully Paid
8203,8203,0.1046,97.46,10.86283777,4.34,682,3120.041667,8414,105.2,Did Not Pay
8204,8204,0.1836,726.67,11.9511804,25.27,667,8190.041667,210887,35.5,Fully Paid
8205,8205,0.1646,329.97,10.81977828,26.86,662,3600.0,18579,82.9,Fully Paid
8206,8206,0.1425,102.9,10.95185862,22.17,657,4949.041667,6710,54.6,Did Not Pay
8207,8207,0.1141,164.67,10.32548196,0.39,677,183.0416667,397,39.7,Did Not Pay
8208,8208,0.1804,682.76,11.35040654,16.28,647,1590.041667,2253,62.6,Did Not Pay
8209,8209,0.1551,261.87,11.22524339,27.2,677,3900.041667,14273,50.1,Did Not Pay
8210,8210,0.1709,211.51,10.81977828,26.52,657,7470.041667,18941,98.7,Fully Paid
8211,8211,0.1772,360.13,11.30684796,25.91,657,2430.041667,41603,81.1,Fully Paid
8212,8212,0.1362,224.36,10.50232405,14.34,657,2549.0,11541,63.4,Did Not Pay
8213,8213,0.1836,447.81,10.89673933,14.82,647,5884.0,8079,45.4,Did Not Pay
8214,8214,0.1488,349.53,10.66895539,27.99,692,4440.0,14998,80.9,Did Not Pay
8215,8215,0.092,57.41,10.46310334,10.94,707,3419.041667,10008,84.8,Fully Paid
8216,8216,0.1172,529.3,11.22524339,1.06,692,5480.0,821,6.1,Did Not Pay
8217,8217,0.1299,168.45,9.903487553,9.78,657,1949.041667,504,63.0,Did Not Pay
8218,8218,0.152,417.17,10.54534144,5.81,647,2489.0,7600,84.4,Did Not Pay
8219,8219,0.1078,261.08,10.04324949,7.83,687,4413.0,7846,56.9,Did Not Pay
8220,8220,0.1046,81.21,10.71441777,17.95,687,6660.041667,3092,14.9,Did Not Pay
8221,8221,0.1457,186.06,9.998797732,8.73,642,9719.041667,9930,55.2,Did Not Pay
8222,8222,0.1362,169.97,10.20359214,19.42,657,4589.041667,3959,100.0,Did Not Pay
8223,8223,0.1078,262.71,11.00209984,3.48,702,180.0416667,0,0.0,Did Not Pay
8224,8224,0.1393,280.84,11.91839057,19.13,687,5100.0,62705,78.5,Did Not Pay
8225,8225,0.1393,61.46,10.29214554,22.13,657,5970.041667,9821,56.8,Fully Paid
8226,8226,0.1804,627.6,11.65268741,21.03,652,7140.041667,73941,63.5,Did Not Pay
8227,8227,0.1393,273.15,10.20359214,11.02,652,2632.0,2359,57.5,Did Not Pay
8228,8228,0.1292,188.48,10.30895266,8.2,662,1019.041667,18718,68.1,Fully Paid
8229,8229,0.1071,84.77,9.83734775,0.64,682,209.0416667,287,28.7,Did Not Pay
8230,8230,0.1039,30.02,12.20906815,11.85,732,9779.0,133963,16.8,Fully Paid
8231,8231,0.1671,532.63,11.51292546,29.04,692,13530.0,71002,75.6,Fully Paid
8232,8232,0.1071,195.61,10.55581274,12.28,687,2550.0,364,28.0,Did Not Pay
8233,8233,0.1482,138.31,11.51292546,24.79,662,7621.0,41190,75.2,Did Not Pay
8234,8234,0.1482,414.93,11.39639165,3.49,652,5190.0,8016,61.7,Did Not Pay
